Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes
179,Patric,es ESP,"MF,DF",Lazio,32,"€ 42,692 (£ 37,008, $49,723)","€ 2,220,000 (£ 1,924,424, $2,585,598)",
180,Michael Folorunsho,it ITA,"MF,FW",Cagliari,27,"€ 42,692 (£ 36,974, $49,624)","€ 2,220,000 (£ 1,922,647, $2,580,453)",Unverified estimation
181,Devyne Rensch,nl NED,MF,Roma,22,"€ 42,692 (£ 37,008, $49,723)","€ 2,220,000 (£ 1,924,424, $2,585,598)",
182,Juan David Cabal,co COL,MF,Juventus,24,"€ 42,692 (£ 37,008, $49,723)","€ 2,220,000 (£ 1,924,424, $2,585,598)",
183,Nikola Krstović,me MNE,FW,Atalanta,25,"€ 41,923 (£ 36,341, $48,827)","€ 2,180,000 (£ 1,889,750, $2,539,010)",
184,Arijanet Muric,xk KVX,GK,Sassuolo,26,"€ 40,962 (£ 35,508, $47,707)","€ 2,130,000 (£ 1,846,407, $2,480,776)",Unverified estimation
185,Suat Serdar,de GER,MF,Hellas Verona,28,"€ 39,423 (£ 34,174, $45,915)","€ 2,050,000 (£ 1,777,058, $2,387,601)",Unverified estimation
186,Toma Bašić,hr CRO,MF,Lazio,28,"€ 39,423 (£ 34,174, $45,915)","€ 2,050,000 (£ 1,777,058, $2,387,601)",
187,Gift Orban,ng NGA,FW,Hellas Verona,23,"€ 39,231 (£ 33,976, $45,601)","€ 2,040,000 (£ 1,766,757, $2,371,228)",Unverified estimation
188,Victor Nelsson,dk DEN,DF,Hellas Verona,26,"€ 39,231 (£ 34,007, $45,691)","€ 2,040,000 (£ 1,768,389, $2,375,955)",
189,Zakaria Aboukhlal,ma MAR,MF,Torino,25,"€ 39,231 (£ 34,007, $45,691)","€ 2,040,000 (£ 1,768,389, $2,375,955)",Unverified estimation
190,Nicolas Kühn,,RW,Como,26,"€ 39,231 (£ 34,007, $45,691)","€ 2,040,000 (£ 1,768,389, $2,375,955)",Unverified estimation
191,Valentino Lazaro,at AUT,MF,Torino,29,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",Unverified estimation
192,Dodô,br BRA,"DF,MF",Fiorentina,26,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
193,Gustav Isaksen,dk DEN,FW,Lazio,24,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
194,Lazar Samardzic,rs SRB,MF,Atalanta,23,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
195,Warren Bondo,fr FRA,MF,Cremonese,21,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
196,Yerry Mina,co COL,DF,Cagliari,30,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
197,Yann Aurel Bisseck,de GER,DF,Inter,24,"€ 36,923 (£ 32,007, $43,004)","€ 1,920,000 (£ 1,664,367, $2,236,193)",
198,Domagoj Bradarić,hr CRO,MF,Hellas Verona,25,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
199,Nicolás Valentini,ar ARG,DF,Hellas Verona,24,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
200,Roberto Gagliardini,it ITA,MF,Hellas Verona,31,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
201,Sandro Kulenović,,CF,Torino,26,"€ 35,577 (£ 30,812, $41,353)","€ 1,850,000 (£ 1,602,206, $2,150,378)",Unverified estimation
202,João Mário Lopes,pt POR,"DF,MF",Bologna,25,"€ 35,577 (£ 30,812, $41,353)","€ 1,850,000 (£ 1,602,206, $2,150,378)",Unverified estimation
203,Kevin Bonifazi,it ITA,CB,Bologna,29,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
204,Nicolò Casale,it ITA,DF,Bologna,27,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
205,Remo Freuler,ch SUI,MF,Bologna,33,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
206,Tommaso Pobega,it ITA,MF,Bologna,26,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
207,Alberto Dossena,it ITA,DF,Como,26,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
208,Máximo Perrone,ar ARG,MF,Como,22,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
209,Mattia Viti,it ITA,"MF,DF",Fiorentina,23,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
210,Pietro Comuzzo,it ITA,DF,Fiorentina,20,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
211,Juan Cuadrado,co COL,MF,Pisa,37,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
212,Marco Sportiello,it ITA,GK,Atalanta,33,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
213,Marten de Roon,nl NED,MF,Atalanta,34,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
214,Odilon Kossounou,ci CIV,DF,Atalanta,24,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
215,Federico Baschirotto,it ITA,DF,Cremonese,28,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
216,Federico Bonazzoli,it ITA,FW,Cremonese,28,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
217,Jamie Vardy,eng ENG,FW,Cremonese,38,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",Unverified estimation
218,Sebastiano Luperto,it ITA,DF,Cremonese,28,"€ 35,577 (£ 30,812, $41,353)","€ 1,850,000 (£ 1,602,206, $2,150,378)",Unverified estimation
219,Daniele Ghilardi,it ITA,DF,Roma,22,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
220,Juan Jesus,br BRA,DF,Napoli,34,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
221,Pasquale Mazzocchi,it ITA,MF,Napoli,30,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
222,Zachary Athekame,ch SUI,"MF,DF",Milan,20,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
223,Fabio Miretti,it ITA,MF,Juventus,21,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
224,Francesco Pio Esposito,,CF,Inter,20,"€ 35,577 (£ 30,840, $41,436)","€ 1,850,000 (£ 1,603,687, $2,154,665)",
225,Perr Schuurs,nl NED,CB,Torino,26,"€ 34,423 (£ 29,840, $40,092)","€ 1,790,000 (£ 1,551,675, $2,084,784)",
226,Adam Buksa,pl POL,FW,Udinese,29,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
227,Christian Kabasele,be BEL,DF,Udinese,34,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
228,Amin Sarr,se SWE,"FW,MF",Hellas Verona,24,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
229,Saúl Coco,gq EQG,DF,Torino,26,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
230,Daniele Rugani,it ITA,DF,Fiorentina,31,"€ 32,115 (£ 27,814, $37,330)","€ 1,670,000 (£ 1,446,316, $1,941,152)",Unverified estimation
231,Manor Solomon,il ISR,"FW,MF",Fiorentina,26,"€ 32,115 (£ 27,814, $37,330)","€ 1,670,000 (£ 1,446,316, $1,941,152)",
232,Stefano Moreo,it ITA,"FW,MF",Pisa,32,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
233,Reda Belahyane,ma MAR,MF,Lazio,21,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",
234,Davide Zappacosta,it ITA,MF,Atalanta,33,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",
235,Isak Hien,se SWE,DF,Atalanta,26,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",
236,Emil Audero,id IDN,GK,Cremonese,28,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",Unverified estimation
237,Alisson Santos,,LW,Napoli,23,"€ 32,115 (£ 27,814, $37,330)","€ 1,670,000 (£ 1,446,316, $1,941,152)",
238,Enrico Delprato,it ITA,"DF,MF",Parma,25,"€ 32,115 (£ 27,839, $37,404)","€ 1,670,000 (£ 1,447,652, $1,945,022)",
239,Cyril Ngonge,be BEL,FW,Torino,25,"€ 29,615 (£ 25,672, $34,493)","€ 1,540,000 (£ 1,334,961, $1,793,613)",
240,Ivan Ilić,rs SRB,MF,Torino,24,"€ 29,615 (£ 25,672, $34,493)","€ 1,540,000 (£ 1,334,961, $1,793,613)",
241,Martín Payero,ar ARG,MF,Cremonese,26,"€ 29,615 (£ 25,672, $34,493)","€ 1,540,000 (£ 1,334,961, $1,793,613)",
242,Josh Doig,sct SCO,DF,Sassuolo,23,"€ 29,615 (£ 25,672, $34,493)","€ 1,540,000 (£ 1,334,961, $1,793,613)",
243,Unai Núñez,es ESP,DF,Hellas Verona,28,"€ 29,231 (£ 25,339, $34,045)","€ 1,520,000 (£ 1,317,624, $1,770,319)",Unverified estimation
244,Franco Israel,uy URU,GK,Torino,25,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",Unverified estimation
245,Gvidas Gineitis,lt LTU,MF,Torino,21,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
246,Nadir Zortea,it ITA,DF,Bologna,26,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",Unverified estimation
247,Anastasios Douvikas,gr GRE,FW,Como,25,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",Unverified estimation
248,Abdelhamid Sabiri,ma MAR,MF,Fiorentina,28,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
249,Matteo Cancellieri,it ITA,FW,Lazio,23,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",Unverified estimation
250,Berat Djimsiti,al ALB,DF,Atalanta,32,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
251,Marco Carnesecchi,it ITA,GK,Atalanta,25,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
252,Filippo Terracciano,it ITA,DF,Cremonese,22,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
253,Zé Pedro,,CB,Cagliari,28,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",Unverified estimation
254,Pierluigi Gollini,it ITA,GK,Roma,30,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
255,Pietro Terracciano,it ITA,GK,Milan,35,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
256,Francesco Camarda,it ITA,FW,Lecce,17,"€ 28,462 (£ 24,672, $33,149)","€ 1,480,000 (£ 1,282,949, $1,723,732)",
257,Elia Caprile,it ITA,GK,Cagliari,23,"€ 27,115 (£ 23,505, $31,581)","€ 1,410,000 (£ 1,222,269, $1,642,204)",
258,Antoine Bernede,fr FRA,MF,Hellas Verona,26,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
259,Cheikh Niasse,sn SEN,MF,Hellas Verona,25,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
260,Mërgim Vojvoda,xk KVX,"MF,DF",Como,30,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
261,M'Bala Nzola,ao ANG,,Fiorentina,28,"€ 26,731 (£ 23,150, $31,071)","€ 1,390,000 (£ 1,203,820, $1,615,689)",Unverified estimation
262,Maxwel Cornet,ci CIV,MF,Genoa,28,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
263,Ismaël Koné,ca CAN,MF,Sassuolo,23,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
264,Emanuele Valeri,it ITA,"MF,DF",Parma,26,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
265,Mandela Keita,be BEL,MF,Parma,23,"€ 26,731 (£ 23,172, $31,133)","€ 1,390,000 (£ 1,204,932, $1,618,910)",Unverified estimation
266,Jurgen Ekkelenkamp,nl NED,MF,Udinese,25,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
267,Oumar Solet,fr FRA,DF,Udinese,25,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
268,Armel Bella Kotchap,de GER,DF,Hellas Verona,23,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
269,Marcus Pedersen,no NOR,"MF,DF",Torino,25,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
270,Alberto Moreno,es ESP,DF,Como,33,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
271,Alberto Grassi,it ITA,MF,Cremonese,30,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
272,Mikayil Faye,,CB,Cremonese,21,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
273,Leonardo Pavoletti,it ITA,FW,Cagliari,36,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",
274,Jan Ziolkowski,,CB,Roma,20,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",
275,Cristian Volpato,au AUS,FW,Sassuolo,21,"€ 25,000 (£ 21,671, $29,117)","€ 1,300,000 (£ 1,126,915, $1,514,089)",Unverified estimation
276,Adrien Tameze,cm CMR,DF,Torino,31,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",
277,Lewis Ferguson,sct SCO,MF,Bologna,25,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",
278,Aarón Martín,es ESP,"MF,DF",Genoa,28,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",
279,Johan Vásquez,mx MEX,DF,Genoa,26,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",Unverified estimation
280,Ruslan Malinovskyi,ua UKR,MF,Genoa,32,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",Unverified estimation
281,Mario Gila,es ESP,DF,Lazio,24,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",
282,Alexis Saelemaekers,be BEL,MF,Milan,26,"€ 24,615 (£ 21,338, $28,669)","€ 1,280,000 (£ 1,109,578, $1,490,795)",
283,Nikola Moro,hr CRO,MF,Bologna,27,"€ 23,846 (£ 20,671, $27,773)","€ 1,240,000 (£ 1,074,903, $1,444,208)",Unverified estimation
284,Mehdi Léris,dz ALG,MF,Pisa,27,"€ 23,077 (£ 20,004, $26,877)","€ 1,200,000 (£ 1,040,229, $1,397,620)",Unverified estimation
285,Jeremy Sarmiento,ec ECU,MF,Cremonese,23,"€ 23,077 (£ 20,004, $26,877)","€ 1,200,000 (£ 1,040,229, $1,397,620)",Unverified estimation
286,Nicholas Pierini,it ITA,"FW,MF",Sassuolo,26,"€ 23,077 (£ 20,004, $26,877)","€ 1,200,000 (£ 1,040,229, $1,397,620)",Unverified estimation
287,Matija Frigan,,CF,Parma,22,"€ 23,077 (£ 20,004, $26,877)","€ 1,200,000 (£ 1,040,229, $1,397,620)",Unverified estimation
288,Oliver Sørensen,,CM,Parma,23,"€ 23,077 (£ 20,004, $26,877)","€ 1,200,000 (£ 1,040,229, $1,397,620)",Unverified estimation
289,Hassane Kamara,ci CIV,"MF,DF",Udinese,31,"€ 22,115 (£ 19,171, $25,757)","€ 1,150,000 (£ 996,886, $1,339,386)",Unverified estimation
290,Armand Lauriente,fr FRA,FW,Sassuolo,26,"€ 22,115 (£ 19,171, $25,757)","€ 1,150,000 (£ 996,886, $1,339,386)",Unverified estimation
291,Jakub Piotrowski,pl POL,MF,Udinese,27,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
292,Jesper Karlström,se SWE,MF,Udinese,30,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
293,Jens Odgaard,dk DEN,MF,Bologna,26,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
294,Martin Vitík,,CB,Bologna,23,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
295,Nicolò Cambiaghi,it ITA,"MF,FW",Bologna,24,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
296,Jesus Rodríguez,es ESP,MF,Como,19,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
297,Marc-Oliver Kempf,de GER,DF,Como,30,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
298,Cher Ndour,it ITA,MF,Fiorentina,21,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",
299,Adrian Šemper,hr CRO,GK,Pisa,27,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
300,Mikael Ellertsson,is ISL,MF,Genoa,23,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
301,Petar Ratkov,,CF,Lazio,22,"€ 21,346 (£ 18,487, $24,812)","€ 1,110,000 (£ 961,324, $1,290,227)",Unverified estimation
302,Faris Moumbagna,,CF,Cremonese,25,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
303,Giuseppe Pezzella,it ITA,"MF,DF",Cremonese,27,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
304,Jari Vandeputte,be BEL,MF,Cremonese,29,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
305,Morten Thorsby,no NOR,MF,Cremonese,29,"€ 21,346 (£ 18,487, $24,812)","€ 1,110,000 (£ 961,324, $1,290,227)",Unverified estimation
306,Gabriele Zappa,it ITA,"DF,MF",Cagliari,25,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",
307,Michel Ndary Adopo,fr FRA,MF,Cagliari,25,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
308,Sebastiano Esposito,it ITA,"FW,MF",Cagliari,23,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
309,Zito Luvumbo,ao ANG,"MF,FW",Cagliari,23,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
310,Giovane,,CF,Napoli,22,"€ 21,346 (£ 18,487, $24,812)","€ 1,110,000 (£ 961,324, $1,290,227)",
311,Davide Bartesaghi,,LB,Milan,20,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",
312,Daniel Boloca,ro ROU,MF,Sassuolo,26,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
313,Jay Idzes,id IDN,DF,Sassuolo,25,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
314,Sebastian Walukiewicz,pl POL,DF,Sassuolo,25,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
315,Nahuel Estévez,ar ARG,MF,Parma,29,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
316,Pontus Almqvist,se SWE,MF,Parma,26,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
317,Nikola Stulic,,CF,Lecce,24,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
318,Omri Gandelman,,AM,Lecce,25,"€ 21,346 (£ 18,487, $24,812)","€ 1,110,000 (£ 961,324, $1,290,227)",Unverified estimation
319,Riccardo Sottil,it ITA,"FW,MF",Lecce,26,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",
320,Wladimiro Falcone,it ITA,GK,Lecce,30,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",Unverified estimation
321,Tomás Palacios,ar ARG,DF,Inter,22,"€ 21,346 (£ 18,504, $24,862)","€ 1,110,000 (£ 962,212, $1,292,799)",
322,Emil Holm,se SWE,DF,Bologna,25,"€ 19,808 (£ 17,170, $23,070)","€ 1,030,000 (£ 892,863, $1,199,624)",
323,Michel Aebischer,ch SUI,MF,Pisa,28,"€ 19,808 (£ 17,170, $23,070)","€ 1,030,000 (£ 892,863, $1,199,624)",
324,Morten Frendrup,dk DEN,MF,Genoa,24,"€ 19,808 (£ 17,170, $23,070)","€ 1,030,000 (£ 892,863, $1,199,624)",Unverified estimation
325,Christos Mandas,gr GRE,GK,Lazio,23,"€ 19,808 (£ 17,170, $23,070)","€ 1,030,000 (£ 892,863, $1,199,624)",
326,Adrian Bernabe,es ESP,MF,Parma,24,"€ 19,808 (£ 17,170, $23,070)","€ 1,030,000 (£ 892,863, $1,199,624)",Unverified estimation
327,Torbjørn Heggem,,CB,Bologna,27,"€ 19,615 (£ 17,004, $22,846)","€ 1,020,000 (£ 884,195, $1,187,977)",Unverified estimation
328,Rafiu Durosinmi,,CF,Pisa,23,"€ 19,615 (£ 16,988, $22,800)","€ 1,020,000 (£ 883,378, $1,185,614)",Unverified estimation
329,Daniel Maldini,it ITA,FW,Lazio,23,"€ 19,615 (£ 16,988, $22,800)","€ 1,020,000 (£ 883,378, $1,185,614)",
330,Federico Ceccherini,it ITA,DF,Cremonese,33,"€ 19,615 (£ 17,004, $22,846)","€ 1,020,000 (£ 884,195, $1,187,977)",Unverified estimation
331,Ulisses Garcia,ch SUI,DF,Sassuolo,29,"€ 19,615 (£ 16,988, $22,800)","€ 1,020,000 (£ 883,378, $1,185,614)",Unverified estimation
332,Stefan Posch,at AUT,DF,Como,28,"€ 19,231 (£ 16,670, $22,398)","€ 1,000,000 (£ 866,858, $1,164,684)",Unverified estimation
333,Tommaso Baldanzi,it ITA,MF,Genoa,22,"€ 19,231 (£ 16,655, $22,353)","€ 1,000,000 (£ 866,057, $1,162,366)",Unverified estimation
334,Jhon Lucumí,co COL,DF,Bologna,27,"€ 18,462 (£ 16,004, $21,502)","€ 960,000 (£ 832,183, $1,118,096)",Unverified estimation
335,Antonino Gallo,it ITA,DF,Lecce,25,"€ 18,462 (£ 16,004, $21,502)","€ 960,000 (£ 832,183, $1,118,096)",Unverified estimation
336,Vakoun Bayo,ci CIV,FW,Udinese,28,"€ 17,885 (£ 15,503, $20,830)","€ 930,000 (£ 806,178, $1,083,156)",Unverified estimation
337,Lorenzo Montipò,it ITA,GK,Hellas Verona,29,"€ 17,885 (£ 15,503, $20,830)","€ 930,000 (£ 806,178, $1,083,156)",Unverified estimation
338,Luca Marianucci,it ITA,DF,Torino,21,"€ 17,885 (£ 15,489, $20,788)","€ 930,000 (£ 805,433, $1,081,001)",
